PAYMENT_ID,ID_GINR_REQUEST,ID_CHANGE_REQUEST,TRANS_ID,PAYMENT_STATUS,FAILURE_ROOT_CAUSE,ACCOUNT_TYPE,ACCOUNT_NUMBER,TOTAL_AMOUNT,SS_FEE,FIS_FEE,ANALYSIS_FEE,AUTHORIZATION,DATE_PAID,PAYER_NAME,CITY,STATE,PRIOR_ATTEMPTS_SAME_REQUEST,TOTAL_FAILURES_SAME_CARD,GINR_REQUEST_ID,PROJECT_NAME,ID_APPLICATION_STATUS,ID_PROJECT_TYPE,ID_FUEL_TYPE,ID_APPLICATION_SIZE,MAX_GEN_MW,POI_VOLTAGE,SUBMIT_DATE,FIS_FEE_PAID,SS_FEE_PAID,ANALYSIS_FEE_PAID,DAYS_SUBMIT_TO_PAY,CHANGE_REQUEST_TYPE,ERCOT_ACCEPTED,ERCOT_COMMENT
17590,12472,951,73996038747,SUCCESS,AUTHORIZED,Visa,XXXX5035,8457.95,2636.26,2270.71,3550.98,853ZE8,07-Dec-23 12.00.00 AM,Lisa Frey,Moab,FL,1,3,18574,PowerSync,APR,UPG,BIO,MD,42.07,345,16-Nov-23,0,0,1,21,Voltage Change,Y,ERCOT accepted
17591,11913,255,73575760070,FAILED,INVALID_ACCOUNT,Discover,XXXX2921,42067.92,8623.3,6406.92,27037.7,ITMD8V,14-Dec-25 12.00.00 AM,Tina Woodward,Seattle,CA,2,5,12635,EnergyPlus,APR,NS,BAT,MD,105.22,230,03-Nov-25,1,1,0,41,,N,Bank verification pending
17592,15783,500,66471864746,FAILED,ECHECK_NOT_SUPPORTED,Discover,XXXX1125,24044.43,13623.72,2625.11,7795.6,BQSH4U,22-Nov-23 12.00.00 AM,Joseph Travis,Seattle,WA,1,16,12691,WindFlow,PLN,UPG,BIO,LG,392.92,69,21-Oct-23,1,1,0,32,,Y,Bank verification pending
17593,14359,218,40850202003,SUCCESS,AUTHORIZED,Discover,XXXX2519,2724.19,1428.01,1156.68,139.5,K9TOD1,11-Dec-23 12.00.00 AM,Hailey West,Dallas,UT,3,1,19326,Claire BESS,APR,NS,WND,SM,286.36,138,27-Nov-23,0,0,1,14,Voltage Change,N,Bank verification pending
17594,13664,810,52743099105,SUCCESS,AUTHORIZED,eCheck,XXXX6963,47881.34,18662.17,6167.35,23051.82,FK0OE9,09-Dec-25 12.00.00 AM,Amber Young,Houston,NY,5,16,15685,SolarEdge,SUB,UPG,BIO,MD,133.01,69,04-Dec-25,1,0,1,5,,N,ERCOT accepted
17595,9178,402,58544456739,FAILED,INVALID_ACCOUNT,MasterCard,XXXX7526,24219.03,9863.0,10037.65,4318.38,WBX0P4,11-Jan-24 12.00.00 AM,James Clay,Denver,AZ,1,13,13469,WindFlow,SUB,UPG,WND,LG,430.6,115,05-Dec-23,1,1,1,37,Voltage Change,Y,ERCOT accepted
17596,17076,862,60167195785,FAILED,NETWORK_TIMEOUT,MasterCard,XXXX8830,47587.07,26016.55,7766.55,13803.97,FA63OZ,24-Jul-23 12.00.00 AM,Cindy Anderson,Dallas,CO,4,1,16081,EnergyPlus,PLN,UPG,SOL,LG,408.33,115,26-Jun-23,1,0,1,28,Ownership Change,Y,ERCOT accepted
17597,15154,,79449753386,FAILED,INVALID_ACCOUNT,Visa,XXXX6365,28796.91,7658.96,11446.89,9691.06,VX0EFI,28-Oct-23 12.00.00 AM,Richard Elliott,Austin,WA,2,8,10271,BatteryMax,APR,UPG,SOL,SM,334.02,69,05-Oct-23,0,0,0,23,Voltage Change,,Retry required
17598,18388,900,45398914616,SUCCESS,AUTHORIZED,MasterCard,XXXX8729,34368.63,18975.39,4348.22,11045.02,PQIWYD,31-May-23 12.00.00 AM,Lawrence Luna,Chicago,TX,3,14,9706,ERCOT Solar,SUB,UPG,SOL,SM,28.4,230,10-May-23,1,1,1,21,,,Bank verification pending
17599,13154,,42380722792,FAILED,INVALID_ACCOUNT,MasterCard,XXXX5557,42799.59,21317.58,12202.06,9279.95,F21L5M,12-Aug-24 12.00.00 AM,Kenneth Houston,Austin,CO,4,2,17704,PowerSync,SUB,UPG,SOL,SM,8.93,138,21-Jul-24,1,1,1,22,,,ERCOT accepted
17600,18924,230,53683719309,SUCCESS,AUTHORIZED,Visa,XXXX4925,34468.2,19549.34,7012.58,7906.28,RH0YL0,09-Jul-23 12.00.00 AM,John Hansen,Miami,TX,4,3,18818,SolarEdge,SUB,NS,SOL,MD,163.14,230,19-Jun-23,0,0,0,20,Ownership Change,N,Payment processed successfully
17601,9350,,89631062052,FAILED,NETWORK_TIMEOUT,Discover,XXXX4205,40247.62,10347.52,9783.24,20116.86,OETHJE,25-Jun-23 12.00.00 AM,Hayden Arnold,Houston,WA,4,7,17195,WindFlow,PLN,NS,BIO,SM,383.19,115,29-May-23,0,1,1,27,Ownership Change,,Payment processed successfully
17602,16187,,75554772888,FAILED,BANK_DECLINED,eCheck,XXXX6284,43332.41,25528.67,16018.02,1785.72,CYNG0J,20-Oct-23 12.00.00 AM,Christy Hensley DVM,Austin,UT,5,14,16528,ERCOT Solar,PLN,NS,BIO,LG,437.79,345,08-Oct-23,1,1,1,12,,N,Bank verification pending
17603,14115,,73770337642,FAILED,INVALID_ACCOUNT,MasterCard,XXXX2710,1099.15,528.3,237.47,333.38,Z18ZC0,22-Jan-26 12.00.00 AM,Amy Dean,Chicago,CA,1,11,9632,EnergyPlus,SUB,NS,BAT,MD,264.13,138,07-Jan-26,1,1,1,15,Capacity Update,,Bank verification pending
17604,15632,476,73311720489,SUCCESS,AUTHORIZED,Visa,XXXX6409,9167.91,4011.72,1433.31,3722.88,TLW7QD,14-Apr-24 12.00.00 AM,Adrian Miller,Miami,FL,2,8,19377,PowerSync,PLN,UPG,BAT,MD,297.59,138,08-Apr-24,0,0,0,6,Capacity Update,N,Payment processed successfully
17605,10437,749,48512196243,FAILED,INVALID_ACCOUNT,eCheck,XXXX7894,48475.27,13842.24,13654.43,20978.6,ZKFK75,21-Oct-25 12.00.00 AM,Austin Smith,Moab,UT,3,6,12227,BatteryMax,PLN,UPG,SOL,MD,234.26,115,28-Aug-25,1,1,0,54,Capacity Update,N,Payment processed successfully
17606,15257,,68744165343,FAILED,CARD_EXPIRED,Discover,XXXX8584,34563.68,13417.52,15597.35,5548.81,R1U7NL,01-Aug-24 12.00.00 AM,Jared Yates,Dallas,NY,0,13,13532,EnergyPlus,PLN,NS,SOL,SM,358.95,230,25-Jul-24,1,0,1,7,Ownership Change,,Bank verification pending
17607,16611,118,77335242060,SUCCESS,AUTHORIZED,eCheck,XXXX9746,48938.68,14700.74,9888.83,24349.11,YAGPWE,20-Apr-23 12.00.00 AM,Allison Graves,Austin,IL,0,9,14729,SolarEdge,SUB,NS,BAT,LG,306.33,230,01-Apr-23,0,1,1,19,Ownership Change,N,ERCOT accepted
17608,17805,844,45397619460,SUCCESS,AUTHORIZED,AmericanExpress,XXXX1647,19131.39,8408.65,2832.88,7889.86,D6885W,23-Oct-23 12.00.00 AM,Thomas Castro,Miami,CO,4,13,16869,SolarEdge,PLN,NS,SOL,SM,257.47,345,30-Sep-23,1,0,1,23,,N,Retry required
17609,12660,,82499314402,SUCCESS,AUTHORIZED,Visa,XXXX2435,48844.83,19817.73,14743.04,14284.06,8TQ0WB,06-Apr-24 12.00.00 AM,Susan Santiago DDS,Moab,UT,1,16,9343,GreenGrid,SUB,NS,BIO,LG,407.39,69,26-Mar-24,0,1,0,11,Ownership Change,Y,ERCOT accepted
17610,12874,838,81191520458,SUCCESS,AUTHORIZED,Visa,XXXX4206,36748.07,15241.49,17225.02,4281.56,CYDH9O,18-Sep-25 12.00.00 AM,Wendy Olson,Denver,FL,4,16,11938,SolarEdge,SUB,NS,BIO,MD,300.35,345,23-Aug-25,1,0,0,26,Voltage Change,Y,
17611,9782,,72726006864,SUCCESS,AUTHORIZED,Discover,XXXX5031,39911.49,19603.75,17882.25,2425.49,V1NW8C,19-Jun-25 12.00.00 AM,Derek Mitchell,Houston,UT,5,11,9468,ERCOT Solar,APR,UPG,BIO,MD,250.61,69,31-May-25,1,0,1,19,Ownership Change,Y,Retry required
17612,16265,,47202616264,FAILED,ECHECK_NOT_SUPPORTED,Discover,XXXX9765,1822.77,1003.53,563.37,255.87,1M0NOK,17-Feb-26 12.00.00 AM,Brenda Mathews,Seattle,WA,2,8,12654,EnergyPlus,APR,NS,WND,MD,249.01,69,19-Dec-25,0,1,1,60,Voltage Change,,Bank verification pending
17613,9037,277,41380303930,SUCCESS,AUTHORIZED,Discover,XXXX6412,21307.71,12409.39,7194.52,1703.8,YD9TB7,02-Apr-24 12.00.00 AM,Felicia Hooper,Denver,WA,0,8,9058,SolarEdge,PLN,UPG,SOL,MD,255.48,230,31-Mar-24,0,1,0,2,Ownership Change,N,Bank verification pending
17614,15303,568,62735536871,FAILED,ECHECK_NOT_SUPPORTED,eCheck,XXXX1482,4113.97,1260.21,1853.92,999.84,XOISPF,09-Dec-23 12.00.00 AM,Jason Everett,Austin,AZ,3,4,18228,WindFlow,SUB,NS,WND,SM,131.32,69,24-Oct-23,0,1,1,46,,N,
17615,14112,802,54469440289,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8588,19947.26,6089.37,9743.6,4114.29,AMO5MO,28-Aug-24 12.00.00 AM,Manuel Ortega,Denver,FL,2,18,10584,Claire BESS,PLN,UPG,SOL,SM,253.74,230,27-Aug-24,1,0,1,1,Voltage Change,Y,ERCOT accepted
17616,11384,,47688814077,SUCCESS,AUTHORIZED,Discover,XXXX1726,36126.63,19037.59,14370.83,2718.21,KGWC28,11-Jan-26 12.00.00 AM,Christopher Harris,Miami,IL,5,2,18449,Claire BESS,APR,UPG,BAT,SM,119.7,115,04-Dec-25,0,0,1,38,,,Bank verification pending
17617,14394,342,68029093095,SUCCESS,AUTHORIZED,eCheck,XXXX8381,29959.49,17078.3,8530.19,4351.0,04R1MB,05-Aug-23 12.00.00 AM,Sydney Smith,Houston,CO,2,6,16850,WindFlow,PLN,NS,WND,LG,340.47,115,03-Jul-23,0,0,0,33,,Y,ERCOT accepted
17618,16366,644,52464304998,FAILED,INSUFFICIENT_FUNDS,AmericanExpress,XXXX2807,9070.66,3481.95,2373.13,3215.58,B1OLDK,27-Sep-23 12.00.00 AM,Marie Contreras,Denver,UT,4,20,13115,GreenGrid,PLN,NS,BAT,SM,233.47,115,19-Sep-23,0,1,1,8,Ownership Change,,Retry required
17619,14057,,79619194075,SUCCESS,AUTHORIZED,eCheck,XXXX1625,42037.55,8630.63,17715.79,15691.13,N0YCAE,04-Nov-24 12.00.00 AM,Alexis Sullivan,Moab,FL,2,13,15821,Claire BESS,PLN,UPG,WND,MD,230.66,230,06-Oct-24,0,0,1,29,Voltage Change,Y,Retry required
17620,12747,,65542652790,FAILED,NETWORK_TIMEOUT,Visa,XXXX9185,15879.19,4368.58,7915.7,3594.91,7HBG4L,29-Apr-25 12.00.00 AM,Wayne Vincent,Houston,TX,3,12,10866,ERCOT Solar,SUB,NS,SOL,SM,375.67,69,23-Apr-25,1,1,1,6,Ownership Change,,Retry required
17621,17713,,53143029051,SUCCESS,AUTHORIZED,MasterCard,XXXX8886,18032.7,9573.26,8363.27,96.17,6HJQ4M,04-Nov-24 12.00.00 AM,Sharon Martinez MD,Dallas,AZ,5,6,11208,WindFlow,PLN,UPG,BIO,LG,124.41,69,16-Sep-24,1,1,1,49,Capacity Update,Y,Retry required
17622,14169,350,47538417984,SUCCESS,AUTHORIZED,AmericanExpress,XXXX8963,2748.12,1443.27,1171.78,133.07,5X5XG7,12-Mar-25 12.00.00 AM,Vanessa Adams,Chicago,AZ,3,0,9546,SolarEdge,SUB,NS,SOL,LG,21.09,345,11-Jan-25,1,0,1,60,Capacity Update,,ERCOT accepted
17623,9354,889,67279957818,SUCCESS,AUTHORIZED,MasterCard,XXXX2171,9339.04,3654.04,2826.53,2858.47,6UDC1R,15-Feb-26 12.00.00 AM,Angela Mitchell,Chicago,CO,5,1,17752,ERCOT Solar,PLN,NS,SOL,SM,442.28,115,17-Dec-25,1,1,1,60,Ownership Change,,Payment processed successfully
17624,13095,,72366904335,SUCCESS,AUTHORIZED,MasterCard,XXXX2689,25360.63,8262.37,12413.27,4684.99,DNJ385,04-Mar-26 12.00.00 AM,Gloria Nelson,Denver,TX,0,0,15337,PowerSync,APR,NS,BAT,LG,164.72,230,02-Feb-26,0,0,0,30,,N,ERCOT accepted
17625,18723,492,81415750258,SUCCESS,AUTHORIZED,Visa,XXXX7534,25296.14,13433.41,3816.23,8046.5,20GYBF,28-Aug-24 12.00.00 AM,Paul Grant,Houston,IL,1,11,19813,BatteryMax,SUB,NS,BIO,MD,396.92,69,22-Jul-24,0,0,0,37,Capacity Update,Y,Retry required
17626,12453,,59724679051,FAILED,INSUFFICIENT_FUNDS,AmericanExpress,XXXX4469,26525.64,7594.34,9987.2,8944.1,KN7FVU,22-Jan-26 12.00.00 AM,Zachary Lester,Austin,TX,2,4,10011,BatteryMax,SUB,NS,SOL,LG,41.76,230,24-Dec-25,1,0,1,29,Ownership Change,,Payment processed successfully
17627,16263,,40266335739,SUCCESS,AUTHORIZED,eCheck,XXXX2620,28460.57,10179.33,12696.87,5584.37,NC3VHL,10-Feb-24 12.00.00 AM,Rachel Chang,Miami,WA,2,15,19287,WindFlow,APR,UPG,BAT,MD,89.35,138,08-Feb-24,0,0,1,2,Voltage Change,,Bank verification pending
17628,14361,844,44999532349,SUCCESS,AUTHORIZED,Discover,XXXX6462,6655.31,2592.12,1994.73,2068.46,VG6CKD,16-Jul-25 12.00.00 AM,Andre Collins,Denver,GA,5,14,17972,BatteryMax,APR,UPG,WND,SM,162.91,115,12-Jul-25,1,1,0,4,Capacity Update,Y,Payment processed successfully
17629,10736,424,66734676374,FAILED,CARD_EXPIRED,AmericanExpress,XXXX8086,8785.86,2100.48,3230.17,3455.21,SAS3UD,01-Dec-24 12.00.00 AM,Nicole Hill,Houston,AZ,4,17,11543,ERCOT Solar,APR,UPG,SOL,LG,492.54,230,08-Nov-24,1,0,1,23,Ownership Change,N,Payment processed successfully
17630,9126,693,52790477171,SUCCESS,AUTHORIZED,Discover,XXXX3156,45899.44,18191.26,16275.96,11432.22,AQH1E6,14-Jun-23 12.00.00 AM,Andrew Johnson,Austin,AZ,0,11,13909,BatteryMax,APR,NS,BIO,SM,252.49,230,01-May-23,1,0,0,44,Voltage Change,N,Retry required
17631,15290,312,80695730424,SUCCESS,AUTHORIZED,Discover,XXXX9701,36186.48,19613.44,6760.37,9812.67,GUF0W4,29-Jan-26 12.00.00 AM,Mr. David Griffin MD,Denver,IL,5,4,19822,EnergyPlus,APR,NS,BAT,SM,227.12,345,06-Dec-25,0,1,0,54,Ownership Change,N,Bank verification pending
17632,17654,770,50407152972,SUCCESS,AUTHORIZED,Discover,XXXX6381,34454.58,18777.23,9137.8,6539.55,AVSHTO,17-May-25 12.00.00 AM,Curtis Daniel,Denver,CO,2,19,16286,WindFlow,APR,NS,SOL,MD,193.82,345,12-May-25,1,1,1,5,Voltage Change,Y,Payment processed successfully
17633,13444,,54725602309,SUCCESS,AUTHORIZED,Discover,XXXX5733,19230.92,8392.68,3537.54,7300.7,OBNOFH,01-Apr-24 12.00.00 AM,Shannon Durham,Denver,TX,1,18,17545,Claire BESS,APR,NS,BAT,LG,73.33,69,26-Mar-24,1,0,0,6,Voltage Change,N,
17634,12177,,82181623362,SUCCESS,AUTHORIZED,AmericanExpress,XXXX2695,8898.62,1815.76,3571.6,3511.26,ULPQWU,11-Mar-23 12.00.00 AM,Kyle Gardner,Denver,CO,5,14,19271,WindFlow,SUB,NS,SOL,LG,194.7,230,11-Jan-23,0,1,1,59,,N,Bank verification pending
17635,9745,,78017774203,SUCCESS,AUTHORIZED,AmericanExpress,XXXX2475,47694.73,21017.2,23659.08,3018.45,I6ZJ30,06-Nov-24 12.00.00 AM,Maria White,Houston,GA,4,17,14495,WindFlow,SUB,UPG,BIO,LG,137.97,230,25-Sep-24,1,0,0,42,,Y,Bank verification pending
17636,19401,452,51536319873,FAILED,NETWORK_TIMEOUT,MasterCard,XXXX3395,11970.0,3788.48,3356.9,4824.62,Q3JB3Y,10-May-25 12.00.00 AM,Jack Gomez,Denver,IL,1,19,13420,Claire BESS,APR,NS,SOL,MD,49.67,115,30-Mar-25,1,0,1,41,Capacity Update,,Payment processed successfully
17637,16808,487,47175305455,FAILED,INSUFFICIENT_FUNDS,Discover,XXXX2528,45922.15,13185.58,11922.31,20814.26,6V5UFF,12-Oct-23 12.00.00 AM,Scott Cooper,Miami,CA,2,5,12160,GreenGrid,SUB,UPG,BAT,SM,469.61,69,02-Oct-23,1,0,1,10,Voltage Change,,Retry required
17638,12665,,70351973514,SUCCESS,AUTHORIZED,MasterCard,XXXX9966,44644.26,18534.19,13616.31,12493.76,G3UAGT,24-Jul-24 12.00.00 AM,Erica Sanders,Houston,IL,4,0,12614,Claire BESS,SUB,UPG,WND,LG,330.59,69,31-May-24,1,0,1,54,Ownership Change,,Retry required
17639,14552,777,52107165186,SUCCESS,AUTHORIZED,MasterCard,XXXX6317,47521.12,25865.63,20572.36,1083.13,NG0UX9,14-Oct-23 12.00.00 AM,Tyler Rich,Denver,UT,2,9,14789,PowerSync,SUB,UPG,SOL,SM,240.83,138,01-Sep-23,0,1,0,43,Ownership Change,,Payment processed successfully
17640,10599,784,75471030379,SUCCESS,AUTHORIZED,AmericanExpress,XXXX5263,21357.74,4792.05,9559.95,7005.74,QF7X8I,29-Jun-25 12.00.00 AM,Thomas Glover,Austin,IL,1,12,13770,SolarEdge,SUB,UPG,WND,SM,235.97,345,13-May-25,1,1,1,47,Capacity Update,Y,ERCOT accepted
17641,16065,423,79639155368,SUCCESS,AUTHORIZED,eCheck,XXXX6768,40067.66,19618.08,17032.7,3416.88,8946EG,06-May-23 12.00.00 AM,Mr. Clayton Mann,Chicago,CA,3,14,16841,Claire BESS,SUB,NS,WND,LG,135.49,138,17-Mar-23,0,0,0,50,Ownership Change,,Retry required
17642,19188,229,83694618420,FAILED,NETWORK_TIMEOUT,Visa,XXXX3554,11426.1,2877.48,4670.18,3878.44,SRPK97,31-Mar-23 12.00.00 AM,Mitchell Howe,Moab,CA,0,20,11698,EnergyPlus,APR,NS,BIO,LG,38.81,69,22-Mar-23,0,1,1,9,,Y,
17643,17677,,45912604066,SUCCESS,AUTHORIZED,Discover,XXXX8717,10231.16,4069.24,1620.34,4541.58,YQCC02,04-Oct-23 12.00.00 AM,Kristin Gross,Austin,CO,4,15,17300,PowerSync,SUB,UPG,SOL,LG,155.42,138,24-Aug-23,1,0,0,41,,N,Bank verification pending
17644,14444,445,47410027292,SUCCESS,AUTHORIZED,AmericanExpress,XXXX9196,37178.09,17314.29,6961.26,12902.54,PDR5S3,20-Apr-23 12.00.00 AM,Amy Roy,Houston,IL,0,15,16453,WindFlow,APR,UPG,SOL,SM,417.75,69,21-Feb-23,1,1,1,58,Voltage Change,,Payment processed successfully
17645,9628,,85063574045,SUCCESS,AUTHORIZED,MasterCard,XXXX6542,33329.83,7703.62,15716.6,9909.61,X1KFSQ,18-Apr-23 12.00.00 AM,Kimberly Beasley,Seattle,CA,1,9,9586,BatteryMax,PLN,NS,WND,MD,405.63,230,26-Mar-23,0,1,0,23,,,Bank verification pending
17646,15244,,41701910363,SUCCESS,AUTHORIZED,Visa,XXXX8069,35258.09,17975.81,8831.08,8451.2,BXQBUF,01-Nov-23 12.00.00 AM,Henry Payne,Seattle,NY,2,8,11915,BatteryMax,SUB,NS,SOL,MD,42.54,115,08-Oct-23,0,1,0,24,,N,
17647,15237,,61296223579,SUCCESS,AUTHORIZED,AmericanExpress,XXXX1730,26105.02,8561.16,7184.53,10359.33,76UYDP,10-Apr-23 12.00.00 AM,Russell Odonnell,Dallas,FL,2,13,10076,BatteryMax,SUB,UPG,WND,LG,216.98,230,05-Apr-23,0,0,1,5,Voltage Change,,
17648,12467,433,48972458691,FAILED,NETWORK_TIMEOUT,AmericanExpress,XXXX3401,20383.29,6408.0,2154.17,11821.12,XCT3VX,26-May-23 12.00.00 AM,Angel Anderson,Moab,FL,5,17,11953,ERCOT Solar,SUB,NS,WND,SM,61.55,69,09-Apr-23,1,1,1,47,Voltage Change,Y,Payment processed successfully
17649,17658,,76435364422,SUCCESS,AUTHORIZED,Discover,XXXX1248,40227.69,24059.81,8205.18,7962.7,GP60MD,01-Aug-25 12.00.00 AM,Cynthia Schultz,Miami,FL,4,10,10911,GreenGrid,APR,NS,SOL,LG,103.22,138,13-Jul-25,1,0,1,19,Capacity Update,,Payment processed successfully
17650,17254,,70921012350,SUCCESS,AUTHORIZED,eCheck,XXXX8844,20734.85,9592.86,9821.94,1320.05,0KK6DO,21-Oct-24 12.00.00 AM,Taylor Benson,Austin,CO,3,8,18510,WindFlow,SUB,UPG,SOL,MD,281.66,230,29-Aug-24,1,1,1,53,Ownership Change,N,Payment processed successfully
17651,15063,,67190851076,SUCCESS,AUTHORIZED,MasterCard,XXXX5679,1042.71,576.08,345.57,121.06,DW5X1A,06-Nov-24 12.00.00 AM,Arthur Anderson,Miami,GA,5,11,10036,BatteryMax,APR,UPG,SOL,MD,159.54,138,21-Sep-24,1,1,0,46,,N,
17652,17884,,52490452877,SUCCESS,AUTHORIZED,Visa,XXXX1993,18267.81,8322.88,6508.61,3436.32,Z3B6Z1,08-Oct-25 12.00.00 AM,Ian Malone,Seattle,CO,0,18,18270,PowerSync,PLN,UPG,BAT,MD,39.73,115,07-Sep-25,0,0,0,31,,N,Payment processed successfully
17653,19893,617,40992091915,SUCCESS,AUTHORIZED,eCheck,XXXX6365,7284.54,2984.78,2920.36,1379.4,GD5WV9,12-Feb-25 12.00.00 AM,Jeremy King,Miami,FL,4,1,18658,Claire BESS,PLN,NS,WND,SM,325.22,138,07-Jan-25,0,0,1,36,Capacity Update,N,Retry required
17654,17597,498,64955674221,SUCCESS,AUTHORIZED,AmericanExpress,XXXX4623,4454.0,1835.56,1237.05,1381.39,ZZJ0KJ,19-Sep-25 12.00.00 AM,David Lutz,Chicago,AZ,0,2,10665,SolarEdge,SUB,UPG,WND,SM,482.58,69,26-Jul-25,1,0,0,55,Ownership Change,,Payment processed successfully
17655,12555,,72662813468,SUCCESS,AUTHORIZED,Visa,XXXX1157,36990.39,17855.54,7498.52,11636.33,BLWISA,21-Jan-25 12.00.00 AM,Carrie Ball,Moab,CA,0,4,9650,PowerSync,PLN,NS,SOL,MD,86.63,69,09-Dec-24,0,1,0,43,,,ERCOT accepted
17656,11817,202,89545426657,SUCCESS,AUTHORIZED,AmericanExpress,XXXX1503,22854.71,7806.14,7482.27,7566.3,664R8S,31-Jan-24 12.00.00 AM,Luis Perez,Seattle,AZ,5,1,17330,ERCOT Solar,SUB,NS,SOL,MD,341.52,115,08-Dec-23,0,1,1,54,Ownership Change,Y,ERCOT accepted
17657,12410,,80394251612,SUCCESS,AUTHORIZED,AmericanExpress,XXXX9175,5924.07,2046.94,2472.59,1404.54,UPG10Y,16-Sep-25 12.00.00 AM,Scott Henry,Miami,AZ,1,10,13044,GreenGrid,PLN,NS,SOL,LG,1.76,230,27-Jul-25,1,0,1,51,,Y,
17658,10498,,73813172582,SUCCESS,AUTHORIZED,AmericanExpress,XXXX9735,32606.11,13249.03,5906.36,13450.72,CN89JO,29-May-25 12.00.00 AM,Linda Fields,Moab,AZ,3,17,19142,WindFlow,PLN,UPG,SOL,LG,417.13,115,18-Apr-25,0,1,1,41,Capacity Update,,Payment processed successfully
17659,16543,266,73943566177,SUCCESS,AUTHORIZED,Discover,XXXX9712,36406.24,16632.13,9028.45,10745.66,TTGUPK,09-Dec-23 12.00.00 AM,Joel Rangel,Miami,CA,3,7,12009,ERCOT Solar,SUB,UPG,BAT,MD,151.74,69,05-Nov-23,1,0,0,34,Voltage Change,Y,ERCOT accepted
17660,12563,855,47199698368,FAILED,CARD_EXPIRED,Discover,XXXX6942,1384.88,570.83,284.76,529.29,RZFC0J,07-Oct-25 12.00.00 AM,Jeffrey Richardson,Miami,IL,5,2,9801,EnergyPlus,PLN,UPG,BAT,SM,325.78,138,22-Aug-25,0,1,0,46,,,
17661,19155,694,66141964816,SUCCESS,AUTHORIZED,AmericanExpress,XXXX1781,17620.54,9490.87,3928.99,4200.68,KMQK0A,20-Jun-23 12.00.00 AM,Debra Marquez,Miami,IL,3,14,15727,WindFlow,PLN,UPG,WND,LG,29.31,345,12-Jun-23,0,1,1,8,Ownership Change,N,ERCOT accepted
17662,11191,,83562377335,SUCCESS,AUTHORIZED,eCheck,XXXX8801,37700.74,15575.83,11259.5,10865.41,EX1CEW,20-Sep-24 12.00.00 AM,Eric Davis,Seattle,AZ,0,1,12240,BatteryMax,PLN,UPG,BIO,LG,47.23,345,24-Jul-24,1,0,0,58,,Y,Payment processed successfully
17663,17160,,54981129499,SUCCESS,AUTHORIZED,AmericanExpress,XXXX2407,40214.65,17152.45,10085.87,12976.33,OR38FR,01-Sep-23 12.00.00 AM,Bradley Compton,Austin,NY,3,20,9663,ERCOT Solar,PLN,UPG,WND,LG,201.06,230,30-Aug-23,1,1,0,2,Capacity Update,Y,Bank verification pending
17664,14368,490,77441507485,SUCCESS,AUTHORIZED,MasterCard,XXXX7476,18096.48,6882.69,3106.97,8106.82,PZQGJM,29-Mar-24 12.00.00 AM,James Gibson,Seattle,WA,0,4,18852,BatteryMax,SUB,NS,BAT,SM,215.24,230,11-Feb-24,0,1,0,47,Voltage Change,Y,Bank verification pending
17665,17989,394,40174842737,SUCCESS,AUTHORIZED,Visa,XXXX3696,35669.48,9790.73,7847.33,18031.42,ET3C1U,06-Apr-26 12.00.00 AM,Jonathan Watson,Moab,CA,1,7,19803,Claire BESS,SUB,NS,WND,SM,287.06,230,15-Mar-26,1,0,0,22,Ownership Change,,Bank verification pending
17666,18601,,53148027255,SUCCESS,AUTHORIZED,MasterCard,XXXX2327,15590.49,5116.54,5053.32,5420.63,XDC54C,28-Oct-25 12.00.00 AM,Jill Martin,Austin,IL,5,17,14808,WindFlow,SUB,NS,SOL,MD,314.55,230,19-Sep-25,1,1,1,39,Voltage Change,N,Bank verification pending
17667,19141,414,79533563950,SUCCESS,AUTHORIZED,MasterCard,XXXX7994,43273.0,11051.61,8760.57,23460.82,VTOZ22,25-Jul-25 12.00.00 AM,David Miller,Houston,CA,1,2,17562,EnergyPlus,PLN,UPG,WND,SM,78.49,345,25-Jul-25,0,1,0,0,Ownership Change,Y,
17668,19965,,55038084406,SUCCESS,AUTHORIZED,MasterCard,XXXX7983,7468.42,3661.8,1334.22,2472.4,KNSUO9,10-Jul-23 12.00.00 AM,Timothy Hoffman,Miami,GA,5,8,19928,GreenGrid,SUB,NS,WND,MD,275.1,69,29-May-23,0,0,1,42,Ownership Change,Y,
17669,17139,,67241535579,SUCCESS,AUTHORIZED,eCheck,XXXX3840,29113.39,12379.55,11131.59,5602.25,52HZTL,22-Nov-24 12.00.00 AM,James Sandoval,Seattle,UT,0,11,16241,PowerSync,SUB,UPG,BIO,SM,54.55,138,28-Sep-24,0,1,1,55,Voltage Change,,ERCOT accepted
17670,18055,416,41319184419,FAILED,BANK_DECLINED,Discover,XXXX4253,44732.29,23343.1,13844.5,7544.69,6ZZ7AB,02-Apr-24 12.00.00 AM,Steven Jordan,Moab,TX,0,12,16087,PowerSync,APR,NS,WND,MD,81.52,69,25-Feb-24,0,1,0,37,,Y,Retry required
17671,9786,235,75402657211,SUCCESS,AUTHORIZED,eCheck,XXXX8643,20426.56,10036.86,4050.03,6339.67,REGJFB,03-Jun-25 12.00.00 AM,Zachary Williams,Austin,TX,2,0,14037,SolarEdge,SUB,NS,WND,MD,298.08,69,06-May-25,0,0,0,28,,N,Payment processed successfully
